province,specialism,DP1_norm,DP2_norm,DP3_norm,SP1_norm,SP2_norm,SP3_norm,AS1_norm,AS2_norm,AS3_norm,DP,SP,AS,CGI,incomplete_AS
Gelderland,Psychiatry & Mental Health,0.00313570207825695,0.3677922562168348,0.3995339869692794,0.8871183020432275,0.586663511273781,0.8871183020432275,0.9154411764705884,0.5143382116654869,0.9009317918550672,0.2568206484214571,0.7869667051200787,0.7769037266637141,0.5218936767707679,TRUE
Gelderland,Pulmonology,0.36062836015760114,0.5312554812020946,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635454,0.827970173985087,0.6207799616858954,0.8183749517342896,0.43047260944299176,0.3523395520946501,0.755708362468424,0.5128401746686886,FALSE
Gelderland,Radiology & Interventional Radiology,1.6146104235900268e-4,0.4495238687094648,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.26783397182402374,0.4260380899278537,0.7027953755652012,0.2830731055737011,0.3523395520946502,0.4655558124390262,0.36698949003579245,FALSE
Gelderland,Rehabilitation Medicine,0.10654965175267306,0.4903896749557798,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635476,0.4142678347934919,0.4410075009337928,0.6862840075410458,0.3321577712259107,0.3523395520946502,0.5138531144227768,0.3994501459144459,FALSE
Gelderland,Rheumatology,0.1596689731610822,0.5108225780789373,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635476,0.669683257918552,0.39270011085638057,0.7853522156859787,0.3566751794030996,0.3523395520946502,0.6159118614869704,0.44164219766157337,FALSE
Gelderland,Sports Medicine & Other,0.01508869020611903,0.32692644997051984,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635476,NA,NA,NA,0.24718304238197275,0.3523395520946502,NA,0.29976129723831146,TRUE
Gelderland,Urology,0.3130436662275073,0.5312554812020946,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635476,0.7027185376142489,0.45295261407032145,0.7358181116135122,0.4146110447996271,0.3523395520946502,0.6304964210993608,0.4658156726645461,FALSE
Groningen,Audiology,0.02277444871791336,0.4320998615099448,0.3891199988433386,0.2596685175169266,3.2167505225863596e-16,0.25966851751692666,NA,NA,NA,0.2813314363570656,0.1731123450112845,NA,0.22722189068417503,TRUE
Groningen,Cardiology,0.6817269637242693,0.540124826887431,0.3891199988433386,0.2596685175169267,0,0.25966851751692677,0.3436907020872865,0.7249286305317231,0.7205174744420803,0.5369905964850129,0.1731123450112845,0.59637893568703,0.43549395906110916,FALSE
Groningen,Cardiothoracic Surgery,0.01249340256251044,0.4681081833024402,0.3891199988433386,0.2596685175169266,3.2167505225863596e-16,0.25966851751692666,0,0.5169701045294355,0.8981138105913253,0.28990719490276307,0.1731123450112845,0.47169463837358694,0.3115713927625448,FALSE
Groningen,Clinical Genetics,0.01535818493672812,0.360083217924954,0.3891199988433386,0.2596685175169266,3.2167505225863596e-16,0.25966851751692666,NA,NA,NA,0.2548538005683402,0.1731123450112845,NA,0.21398307278981238,TRUE
Groningen,Dermatology & Allergology,0.4977747764319886,0.3780873788212017,0.3891199988433386,0.2596685175169266,3.2167505225863596e-16,0.25966851751692666,0.436281143039083,0.5681746662110508,0.7205174744420803,0.42166071803217625,0.1731123450112845,0.5749910945640714,0.3899213858691774,FALSE
Groningen,ENT,0.3986702002328132,0.360083217924954,0.3891199988433386,0.2596685175169266,3.2167505225863596e-16,0.25966851751692666,0.7035542449169642,0.6462748139928471,0.7797162531584951,0.38262447233370195,0.1731123450112845,0.7098484373561021,0.42186175156702954,FALSE
