province,specialism,SP2_norm
Noord-Holland,Pain Management & Anaesthesiology,0.48637144654201603
Noord-Holland,Pediatrics,0.48637144654201603
Noord-Holland,Plastic & Reconstructive Surgery,0.48637144654201603
Noord-Holland,Psychiatry & Mental Health,0.6062315776377749
Noord-Holland,Pulmonology,0.48637144654201603
Noord-Holland,Radiology & Interventional Radiology,0.48637144654201603
Noord-Holland,Rehabilitation Medicine,0.48637144654201603
Noord-Holland,Rheumatology,0.48637144654201603
Noord-Holland,Sports Medicine & Other,0.48637144654201603
Noord-Holland,Urology,0.48637144654201603
Overijssel,Audiology,0.6103327260261644
Overijssel,Cardiology,0.6103327260261644
Overijssel,Cardiothoracic Surgery,0.6103327260261644
Overijssel,Clinical Genetics,0.6103327260261644
Overijssel,Dermatology & Allergology,0.6103327260261644
Overijssel,ENT,0.6103327260261644
Overijssel,Gastroenterology & Hepatology,0.6103327260261644
Overijssel,General & Trauma Surgery,0.6103327260261644
Overijssel,Geriatrics & Elderly Care,0.6103327260261644
Overijssel,Gynecology & Obstetrics,0.6103327260261644
Overijssel,Internal Medicine,0.6103327260261644
Overijssel,Neurology & Neurosurgery,0.6103327260261644
Overijssel,Oncology & Radiotherapy,0.6103327260261644
Overijssel,Ophthalmology,0.6103327260261644
Overijssel,Orthopedics,0.6103327260261644
Overijssel,Pain Management & Anaesthesiology,0.6103327260261644
Overijssel,Pediatrics,0.6103327260261644
Overijssel,Plastic & Reconstructive Surgery,0.6103327260261644
Overijssel,Psychiatry & Mental Health,0.4843613147961688
Overijssel,Pulmonology,0.6103327260261644
Overijssel,Radiology & Interventional Radiology,0.6103327260261644
Overijssel,Rehabilitation Medicine,0.6103327260261644
Overijssel,Rheumatology,0.6103327260261644
Overijssel,Sports Medicine & Other,0.6103327260261644
Overijssel,Urology,0.6103327260261644
Utrecht,Audiology,0.18280814229619155
Utrecht,Cardiology,0.18280814229619155
Utrecht,Cardiothoracic Surgery,0.18280814229619155
Utrecht,Clinical Genetics,0.18280814229619155
Utrecht,Dermatology & Allergology,0.18280814229619155
Utrecht,ENT,0.18280814229619155
Utrecht,Gastroenterology & Hepatology,0.18280814229619155
Utrecht,General & Trauma Surgery,0.18280814229619155
Utrecht,Geriatrics & Elderly Care,0.18280814229619155
Utrecht,Gynecology & Obstetrics,0.18280814229619155
Utrecht,Internal Medicine,0.18280814229619155
Utrecht,Neurology & Neurosurgery,0.18280814229619155
Utrecht,Oncology & Radiotherapy,0.18280814229619155
Utrecht,Ophthalmology,0.18280814229619155
Utrecht,Orthopedics,0.18280814229619155
Utrecht,Pain Management & Anaesthesiology,0.18280814229619155
Utrecht,Pediatrics,0.18280814229619155
Utrecht,Plastic & Reconstructive Surgery,0.18280814229619155
Utrecht,Psychiatry & Mental Health,0.3209191192896347
Utrecht,Pulmonology,0.18280814229619155
Utrecht,Radiology & Interventional Radiology,0.18280814229619155
Utrecht,Rehabilitation Medicine,0.18280814229619155
Utrecht,Rheumatology,0.18280814229619155
Utrecht,Sports Medicine & Other,0.18280814229619155
Utrecht,Urology,0.18280814229619155
Zeeland,Audiology,0.9750656924750731
Zeeland,Cardiology,0.9750656924750738
Zeeland,Cardiothoracic Surgery,0.9750656924750731
Zeeland,Clinical Genetics,0.9750656924750731
Zeeland,Dermatology & Allergology,0.9750656924750731
Zeeland,ENT,0.9750656924750731
Zeeland,Gastroenterology & Hepatology,0.9750656924750731
Zeeland,General & Trauma Surgery,0.9750656924750731
Zeeland,Geriatrics & Elderly Care,0.9750656924750731
Zeeland,Gynecology & Obstetrics,0.9750656924750731
Zeeland,Internal Medicine,0.9750656924750731
Zeeland,Neurology & Neurosurgery,0.9750656924750731
Zeeland,Oncology & Radiotherapy,0.9750656924750731
Zeeland,Ophthalmology,0.9750656924750731
Zeeland,Orthopedics,0.9750656924750731
Zeeland,Pain Management & Anaesthesiology,0.9750656924750731
Zeeland,Pediatrics,0.9750656924750731
Zeeland,Plastic & Reconstructive Surgery,0.9750656924750731
Zeeland,Psychiatry & Mental Health,0.9008117520860193
Zeeland,Pulmonology,0.9750656924750731
Zeeland,Radiology & Interventional Radiology,0.9750656924750731
Zeeland,Rehabilitation Medicine,0.9750656924750731
Zeeland,Rheumatology,0.9750656924750731
Zeeland,Sports Medicine & Other,0.9750656924750731
Zeeland,Urology,0.9750656924750731
Zuid-Holland,Audiology,0.23304646108472457
Zuid-Holland,Cardiology,0.23304646108472488
Zuid-Holland,Cardiothoracic Surgery,0.23304646108472457
Zuid-Holland,Clinical Genetics,0.23304646108472457
Zuid-Holland,Dermatology & Allergology,0.23304646108472457
Zuid-Holland,ENT,0.23304646108472457
Zuid-Holland,Gastroenterology & Hepatology,0.23304646108472457
Zuid-Holland,General & Trauma Surgery,0.23304646108472457
Zuid-Holland,Geriatrics & Elderly Care,0.23304646108472457
Zuid-Holland,Gynecology & Obstetrics,0.23304646108472457
Zuid-Holland,Internal Medicine,0.23304646108472457
Zuid-Holland,Neurology & Neurosurgery,0.23304646108472457
Zuid-Holland,Oncology & Radiotherapy,0.23304646108472457
Zuid-Holland,Ophthalmology,0.23304646108472457
Zuid-Holland,Orthopedics,0.23304646108472457
Zuid-Holland,Pain Management & Anaesthesiology,0.23304646108472457
Zuid-Holland,Pediatrics,0.23304646108472457
Zuid-Holland,Plastic & Reconstructive Surgery,0.23304646108472457
Zuid-Holland,Psychiatry & Mental Health,0.33466288769006464
Zuid-Holland,Pulmonology,0.23304646108472457
Zuid-Holland,Radiology & Interventional Radiology,0.23304646108472457
Zuid-Holland,Rehabilitation Medicine,0.23304646108472457
Zuid-Holland,Rheumatology,0.23304646108472457
Zuid-Holland,Sports Medicine & Other,0.23304646108472457
Zuid-Holland,Urology,0.23304646108472457
