province,category,year,DP1_raw,DP2_raw,DP3_raw,DP1,DP2,DP3,DP,SP1_raw,SP2_raw,SP3_raw,SP1,SP2,SP3,SP,AS1_raw,AS2_raw,AS3_raw,AS1,AS2,AS3,AS,CGI,CGI_lo90,CGI_hi90,n_pillars_cgi,incomplete,hotspot_flag,wide_ribbon,expected_dbc,pop_total,share_65plus,supply_proxy,has_access_data
Gelderland,Dermatology & Allergology,2035,0.3126345737116845,0.039791955898227226,0.044491641557975116,0.5081715351557122,0.42909096558630727,0.39953398696927955,0.44559882923709965,0.09187420939566843,0.2169550227474212,0.09047542997401044,2.3330239793718075,0.09442938755863335,2.290234659961679,1.5725626756307065,0.5809893307468477,0.5338673803621583,-1.1566801982827464,0.6151651737319563,0.5375792722953804,0.6037271674202683,0.5854905378158684,0.8678840142278915,0.5373903990632825,1.383237044276527,3,FALSE,FALSE,TRUE,695325.9151153105,2224085.1575058,0.2582344998425728,FALSE,TRUE
Gelderland,ENT,2025,0.24729078327130735,0,0,0.4009154783301644,0,0,0.13363849277672146,0.024452571342476834,0.2533205330899257,0.024452571342476838,0.2705644084463547,0.5158898393912419,0.2705644084463548,0.35233955209465045,0.5210679258990193,-0.33122353447536496,-1.0178785744888168,0.5517189803636675,0.3531926336541514,0.6532612714927348,0.5193909618368512,0.33512300223607433,0.1982123723456742,0.4673122766538806,3,FALSE,FALSE,TRUE,534483.9127497063,2161358,0.2203373989871183,FALSE,TRUE
Gelderland,ENT,2030,0.24986236184908225,0.02065165111866399,0.025185514477593363,0.40513649728560525,0.22269417824354443,0.22616537984990787,0.28466535179301916,0.04786289014407992,0.23390500250689564,0.04773199162496502,0.9866970546554267,0.2908722825076961,0.9826928074825012,0.7534207148818747,0.5210679258990193,-0.33122353447536496,-1.0178785744888168,0.5517189803636675,0.3531926336541514,0.6532612714927348,0.5193909618368512,0.519159009503915,0.35760587213743456,0.7108924070512818,3,FALSE,FALSE,TRUE,547945.1650723048,2192988.015551,0.24098905010578228,FALSE,TRUE
Gelderland,ENT,2035,0.2510083651834336,0.0378971008554545,0.044491641557975074,0.4070175604734473,0.4086580624631498,0.39953398696927916,0.40506986996862543,0.09187420939566844,0.2169550227474212,0.09047542997401047,2.333023979371808,0.09442938755863335,2.29023465996168,1.5725626756307072,0.5210679258990193,-0.33122353447536496,-1.0178785744888168,0.5517189803636675,0.3531926336541514,0.6532612714927348,0.5193909618368512,0.8323411691453946,0.49358790544960196,1.3787190549750292,3,FALSE,FALSE,TRUE,558263.9794142703,2224085.1575058,0.2582344998425728,FALSE,TRUE
Gelderland,Gastroenterology & Hepatology,2025,0.1883169051765862,0,0,0.30411506963759155,0,0,0.10137168987919719,0.02445257134247683,0.2533205330899257,0.02445257134247683,0.2705644084463546,0.5158898393912419,0.2705644084463546,0.35233955209465034,0.7223848815544317,0.5836631054316413,-0.7402753269009577,0.764878109881163,0.5481927999683525,0.7523294796376676,0.6884667964957277,0.38072601282319174,0.18868863339926237,0.5934993970956596,3,FALSE,FALSE,TRUE,407020.249538656,2161358,0.2203373989871183,FALSE,TRUE
Gelderland,Gastroenterology & Hepatology,2030,0.19027521398526379,0.023749398786463583,0.025185514477593447,0.30732946046876236,0.2560983049800761,0.22616537984990862,0.26319771509958234,0.04786289014407992,0.23390500250689564,0.047731991624965005,0.9866970546554267,0.2908722825076961,0.9826928074825008,0.7534207148818745,0.7223848815544317,0.5836631054316413,-0.7402753269009577,0.764878109881163,0.5481927999683525,0.7523294796376676,0.6884667964957277,0.5683617421590615,0.36256954746810055,0.729037253457817,3,FALSE,FALSE,TRUE,417271.2639260855,2192988.015551,0.24098905010578228,FALSE,TRUE
Gelderland,Gastroenterology & Hepatology,2035,0.19114791857373326,0.04358166598377267,0.044491641557974915,0.30876192791979284,0.4699567718326222,0.3995339869692778,0.39275089557389764,0.09187420939566843,0.2169550227474212,0.09047542997401045,2.3330239793718075,0.09442938755863335,2.2902346599616794,1.5725626756307067,0.7223848815544317,0.5836631054316413,-0.7402753269009577,0.764878109881163,0.5481927999683525,0.7523294796376676,0.6884667964957277,0.8845934559001107,0.5233069554617247,1.360359752564538,3,FALSE,FALSE,TRUE,425129.24858796736,2224085.1575058,0.2582344998425728,FALSE,TRUE
Gelderland,General & Trauma Surgery,2025,0.42126416405831535,0,0,0.6864774068633739,0,0,0.22882580228779129,0.024452571342476834,0.25332053308992564,0.024452571342476834,0.2705644084463547,0.5158898393912412,0.2705644084463547,0.35233955209465023,0.33700090744101635,-0.3051608786149601,-1.7581539013897745,0.3568244902316644,0.3587476631033576,0.38907938310624707,0.3682171788137563,0.3164608443987326,0.2585424481978648,0.3697437716318543,3,FALSE,FALSE,TRUE,910502.6711007523,2161358,0.2203373989871183,FALSE,TRUE
Gelderland,General & Trauma Surgery,2030,0.42564489303472886,0.02271681623053039,0.02518551447759333,0.6936679863027508,0.24496359606789891,0.22616537984990756,0.38826565407351904,0.04786289014407992,0.23390500250689564,0.04773199162496502,0.9866970546554267,0.2908722825076961,0.9826928074825012,0.7534207148818747,0.33700090744101635,-0.3051608786149601,-1.7581539013897745,0.3568244902316644,0.3587476631033576,0.38907938310624707,0.3682171788137563,0.5033011825897167,0.3882022480019849,0.6818385913033664,3,FALSE,FALSE,TRUE,933434.1493056477,2192988.015551,0.24098905010578228,FALSE,TRUE
Gelderland,General & Trauma Surgery,2035,0.4275971297103833,0.041686810940999956,0.04449164155797496,0.6968724102642283,0.4495238687094648,0.3995339869692782,0.5153100886476571,0.09187420939566844,0.2169550227474212,0.09047542997401047,2.333023979371808,0.09442938755863335,2.29023465996168,1.5725626756307072,0.33700090744101635,-0.3051608786149601,-1.7581539013897745,0.3568244902316644,0.3587476631033576,0.38907938310624707,0.3682171788137563,0.8186966476973735,0.4654913981871146,1.3343637726102338,3,FALSE,FALSE,TRUE,951012.4295809458,2224085.1575058,0.2582344998425728,FALSE,TRUE
